brand,name,style,hop,yeast,malts,ibu,alcohol,blg,user_id,dt_current_timestamp
Budweiser,Lager,Sour Ale,Saaz,W34/70 - Lager,Munich,55 IBU,5.1%,17.0°Blg,4ec3f5dc-75e3-4ad4-a0b8-ed6b1c91f708,2026-03-05 09:25:32
Heineken,Lager,Session IPA,Cascade,1388 - Belgian Strong Ale,Munich,65 IBU,8.3%,10.6°Blg,1c623237-6e98-4396-9f80-79a18463a842,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Sour Ale,Saaz,1388 - Belgian Strong Ale,Chocolate,25 IBU,9.8%,13.7°Blg,c38790c0-18e8-4a59-b4ba-2180eb72bb2d,2026-03-05 09:25:32
Budweiser,Pale Ale,Wheat Beer,Cascade,W34/70 - Lager,Chocolate,70 IBU,4.7%,10.8°Blg,d602a596-69e5-4dbf-93a1-d6e7e51e4a74,2026-03-05 09:25:32
Heineken,Porter,Sour Ale,Cascade,1388 - Belgian Strong Ale,Munich,41 IBU,9.9%,10.8°Blg,7b5e1c0b-5c33-4589-9b6f-6ac16b4b9140,2026-03-05 09:25:32
Brewdog,Pilsner,Session IPA,Galaxy,WLP001 - California Ale,Pilsner,61 IBU,8.3%,17.1°Blg,00a72ddc-8255-44c1-972a-dff1284630b0,2026-03-05 09:25:32
Budweiser,Imperial Stout,Strong Ale,Cascade,S04 - English Ale,Munich,50 IBU,6.6%,10.7°Blg,c63b22f3-a996-4e5f-9a7e-8d76783bd6ed,2026-03-05 09:25:32
Budweiser,Porter,Sour Ale,Galaxy,S04 - English Ale,Chocolate,39 IBU,4.3%,18.1°Blg,e7356996-2776-4bf2-9966-25048e3d6007,2026-03-05 09:25:32
Guinness,Imperial Stout,Strong Ale,Mosaic,1056 - American Ale,Caramel,39 IBU,5.3%,12.8°Blg,4acfe157-8d9f-4068-80c5-89dc3a1e30ec,2026-03-05 09:25:32
Budweiser,Porter,Belgian Dubbel,Saaz,1388 - Belgian Strong Ale,Caramel,65 IBU,9.6%,11.5°Blg,da578045-ad5c-479a-998d-ea3811bbe314,2026-03-05 09:25:32
Budweiser,Imperial Stout,Sour Ale,Saaz,1388 - Belgian Strong Ale,Pilsner,22 IBU,8.1%,18.7°Blg,677f7e21-ebac-48f4-ab9b-69c5f330c218,2026-03-05 09:25:32
Heineken,Lager,Belgian Dubbel,Mosaic,S04 - English Ale,Pilsner,64 IBU,6.8%,13.2°Blg,5c64e385-c618-424c-8e9d-ce13abbc28c4,2026-03-05 09:25:32
Budweiser,Porter,Strong Ale,Mosaic,1056 - American Ale,Munich,35 IBU,9.1%,11.1°Blg,4614efb0-05cf-4ea0-9150-ae2df7f6031c,2026-03-05 09:25:32
Budweiser,Lager,Wheat Beer,Mosaic,WLP001 - California Ale,Caramel,55 IBU,4.7%,13.3°Blg,bc756832-37c5-41db-b891-1bcd07ccb30d,2026-03-05 09:25:32
Heineken,Lager,Strong Ale,Cascade,1388 - Belgian Strong Ale,Caramel,27 IBU,6.0%,15.8°Blg,fdb6697d-a213-483c-88e0-4901716872cf,2026-03-05 09:25:32
Guinness,Lager,Wheat Beer,Cascade,W34/70 - Lager,Caramel,45 IBU,4.3%,12.1°Blg,c4b9bdd5-b525-4efb-97de-cd30870d38be,2026-03-05 09:25:32
Carlsberg,Lager,Session IPA,Cascade,WLP001 - California Ale,Victory,29 IBU,6.5%,14.5°Blg,cfb5b23e-1435-4747-8ec7-501f6fa76480,2026-03-05 09:25:32
Brewdog,Pale Ale,Strong Ale,Saaz,WLP001 - California Ale,Munich,56 IBU,5.3%,11.1°Blg,cad38057-3754-4b60-ae3a-cfd7bb91e570,2026-03-05 09:25:32
Brewdog,Pilsner,Strong Ale,Millennium,S04 - English Ale,Chocolate,37 IBU,8.5%,16.7°Blg,e1ebce53-3903-4e9f-9688-5dc7fc9fce8e,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Galaxy,1056 - American Ale,Victory,20 IBU,7.0%,18.6°Blg,d93464a7-5b55-4381-888c-42cbcc0c2705,2026-03-05 09:25:32
Carlsberg,Pilsner,Session IPA,Millennium,1388 - Belgian Strong Ale,Pilsner,28 IBU,4.6%,18.3°Blg,b713ba30-0318-4d10-aff0-7fc1d9469ebe,2026-03-05 09:25:32
Brewdog,Lager,Wheat Beer,Millennium,W34/70 - Lager,Caramel,46 IBU,6.3%,13.2°Blg,f2cead7a-800c-4a70-904a-9a62d7cf3b52,2026-03-05 09:25:32
Heineken,Imperial Stout,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Pilsner,20 IBU,5.5%,17.6°Blg,48dd7349-cda9-4c03-b51d-15fa0a3daa89,2026-03-05 09:25:32
Carlsberg,Lager,Sour Ale,Cascade,W34/70 - Lager,Munich,56 IBU,9.7%,14.6°Blg,d0699f4d-c02d-439f-856f-f5323779ecce,2026-03-05 09:25:32
Heineken,Lager,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Victory,23 IBU,8.8%,13.7°Blg,f225d215-e21e-4ce3-9c03-4695699860e6,2026-03-05 09:25:32
Budweiser,Pilsner,Belgian Dubbel,Mosaic,S04 - English Ale,Pilsner,55 IBU,7.6%,17.6°Blg,894a2c47-19a8-4bb7-93f1-532475e4a961,2026-03-05 09:25:32
Budweiser,Pilsner,Strong Ale,Millennium,1388 - Belgian Strong Ale,Caramel,41 IBU,4.3%,14.0°Blg,99e79426-fd4b-4b8f-ae6f-a95d37c29e97,2026-03-05 09:25:32
Guinness,Pale Ale,Strong Ale,Cascade,W34/70 - Lager,Caramel,63 IBU,9.6%,10.4°Blg,0660a43a-b7f3-49db-9c09-3180d9a71e20,2026-03-05 09:25:32
Guinness,Pale Ale,Session IPA,Cascade,W34/70 - Lager,Munich,29 IBU,7.7%,18.1°Blg,a8600cf8-8b50-4588-949f-d6f48889305f,2026-03-05 09:25:32
Carlsberg,Pilsner,Strong Ale,Saaz,1056 - American Ale,Chocolate,65 IBU,6.7%,10.8°Blg,46c0ac8b-1fe2-4fef-9204-3231b16ec43e,2026-03-05 09:25:32
Brewdog,Lager,Sour Ale,Millennium,WLP001 - California Ale,Chocolate,34 IBU,4.3%,15.0°Blg,f0c4a020-986f-4717-9d6d-2167ec44b6de,2026-03-05 09:25:32
Brewdog,Pilsner,Sour Ale,Galaxy,1056 - American Ale,Chocolate,30 IBU,8.6%,11.9°Blg,671ecfa8-797a-4da7-8e16-886bc59327fa,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Belgian Dubbel,Mosaic,1056 - American Ale,Chocolate,43 IBU,5.2%,15.2°Blg,303816a5-9b70-4e48-9ea8-5c2aa901ea0a,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Galaxy,1388 - Belgian Strong Ale,Victory,33 IBU,8.9%,10.5°Blg,252eea80-719b-483d-9980-9e0730adc5e2,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Cascade,WLP001 - California Ale,Chocolate,70 IBU,4.9%,15.3°Blg,5e249ee0-31ec-43b6-ad26-19f8e483f608,2026-03-05 09:25:32
Guinness,Imperial Stout,Session IPA,Cascade,1388 - Belgian Strong Ale,Chocolate,58 IBU,6.8%,19.0°Blg,63d473fe-ae5e-4d21-8a94-babb4d8a82c9,2026-03-05 09:25:32
Carlsberg,Pale Ale,Sour Ale,Galaxy,W34/70 - Lager,Caramel,50 IBU,10.0%,10.1°Blg,16b37194-b781-4af9-a4bd-b312dd48a8f9,2026-03-05 09:25:32
Guinness,Pale Ale,Strong Ale,Cascade,1056 - American Ale,Munich,21 IBU,7.0%,14.2°Blg,54a29b68-56f9-48b4-9b1b-a67dd706b597,2026-03-05 09:25:32
Carlsberg,Lager,Wheat Beer,Galaxy,1056 - American Ale,Chocolate,37 IBU,4.0%,15.9°Blg,5152cff2-3e24-4f23-aa42-64525d8dca39,2026-03-05 09:25:32
Brewdog,Pale Ale,Belgian Dubbel,Saaz,S04 - English Ale,Pilsner,54 IBU,8.0%,11.9°Blg,cb250f94-9c07-4970-83ec-ca7074b82cf5,2026-03-05 09:25:32
Heineken,Pilsner,Sour Ale,Saaz,W34/70 - Lager,Munich,66 IBU,7.7%,12.8°Blg,6408423f-680b-48a4-a390-4abc58a9de65,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Mosaic,S04 - English Ale,Chocolate,58 IBU,7.0%,14.7°Blg,d18ca458-ddac-4de5-a27e-5abd959da4fe,2026-03-05 09:25:32
Budweiser,Pilsner,Session IPA,Cascade,WLP001 - California Ale,Munich,49 IBU,6.3%,17.4°Blg,c8cd6615-f6e4-4845-aeac-0c29ea1f90db,2026-03-05 09:25:32
Heineken,Pilsner,Belgian Dubbel,Millennium,WLP001 - California Ale,Chocolate,20 IBU,9.1%,11.5°Blg,4e4cb32f-c1fb-4c7a-9a46-62efad896f57,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Strong Ale,Millennium,S04 - English Ale,Victory,61 IBU,4.5%,14.0°Blg,243eae42-8245-43bd-aa1b-83a09d59398d,2026-03-05 09:25:32
Budweiser,Imperial Stout,Strong Ale,Cascade,WLP001 - California Ale,Munich,44 IBU,9.0%,14.9°Blg,3e8aaf70-8972-4a86-8191-29acd3f608ca,2026-03-05 09:25:32
Budweiser,Porter,Belgian Dubbel,Galaxy,W34/70 - Lager,Caramel,42 IBU,4.2%,13.4°Blg,6582fadf-1b6a-422d-a2f1-2cd2e4354094,2026-03-05 09:25:32
Budweiser,Porter,Strong Ale,Millennium,W34/70 - Lager,Pilsner,39 IBU,5.6%,16.8°Blg,46aec8a5-1e6f-41f1-a2bb-efe51164efad,2026-03-05 09:25:32
Budweiser,Imperial Stout,Wheat Beer,Mosaic,WLP001 - California Ale,Pilsner,33 IBU,7.9%,13.4°Blg,a8f4b161-25d4-4f58-821b-b029c67ca4f8,2026-03-05 09:25:32
Brewdog,Porter,Strong Ale,Cascade,S04 - English Ale,Pilsner,57 IBU,7.0%,14.5°Blg,38ea768f-7739-4b15-9cfe-638d872c9ad6,2026-03-05 09:25:32
Carlsberg,Porter,Wheat Beer,Galaxy,W34/70 - Lager,Chocolate,30 IBU,9.6%,19.5°Blg,d89bbb28-9098-4dc3-8df6-68c7c07698e6,2026-03-05 09:25:32
Brewdog,Lager,Wheat Beer,Mosaic,S04 - English Ale,Pilsner,50 IBU,4.4%,10.8°Blg,68af1506-01de-4fbf-82e3-43b7aff9e369,2026-03-05 09:25:32
Heineken,Porter,Strong Ale,Millennium,S04 - English Ale,Chocolate,21 IBU,7.8%,14.1°Blg,85e631ba-7955-480f-a93b-52199d5a5cb5,2026-03-05 09:25:32
Budweiser,Pale Ale,Wheat Beer,Mosaic,1056 - American Ale,Victory,24 IBU,6.2%,16.2°Blg,ff5fede8-e5c8-4721-a5db-f7057ec4e799,2026-03-05 09:25:32
Heineken,Imperial Stout,Wheat Beer,Mosaic,WLP001 - California Ale,Chocolate,22 IBU,5.9%,18.6°Blg,79dbf10d-71ce-4b8d-8e74-c8b7c564b1f0,2026-03-05 09:25:32
Guinness,Porter,Sour Ale,Millennium,1388 - Belgian Strong Ale,Chocolate,47 IBU,5.3%,15.5°Blg,1f7c37ae-8b52-4ac4-a73e-64a8a94d43ed,2026-03-05 09:25:32
Brewdog,Pilsner,Session IPA,Saaz,WLP001 - California Ale,Munich,26 IBU,7.4%,14.7°Blg,23edbae8-11f8-48e0-8c8b-6f4f403194c6,2026-03-05 09:25:32
Budweiser,Lager,Sour Ale,Cascade,W34/70 - Lager,Victory,53 IBU,8.4%,15.9°Blg,0cf2efb0-9982-4363-9d97-136a74f37fdb,2026-03-05 09:25:32
Budweiser,Pilsner,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Chocolate,37 IBU,4.8%,10.4°Blg,f5250ba5-4fe5-4977-9da7-2348dc792c00,2026-03-05 09:25:32
Heineken,Pale Ale,Strong Ale,Mosaic,WLP001 - California Ale,Victory,51 IBU,6.6%,12.7°Blg,ff2d942c-6a44-4362-b6da-0a90e3169281,2026-03-05 09:25:32
Budweiser,Pilsner,Strong Ale,Mosaic,1056 - American Ale,Victory,63 IBU,9.1%,17.8°Blg,cee1bc9f-5b31-4252-8b5c-b4cb08a221f4,2026-03-05 09:25:32
Heineken,Pale Ale,Wheat Beer,Saaz,S04 - English Ale,Victory,33 IBU,4.4%,12.2°Blg,9bd9fc2c-70f2-4b23-a1e0-baaff4bc98cf,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Strong Ale,Cascade,S04 - English Ale,Caramel,23 IBU,9.7%,10.2°Blg,190e5b5c-5573-4515-9ddd-5adf982166ff,2026-03-05 09:25:32
Carlsberg,Porter,Strong Ale,Saaz,1388 - Belgian Strong Ale,Victory,63 IBU,5.1%,14.4°Blg,efca8598-5f44-4eeb-a5b9-6b8febc22f47,2026-03-05 09:25:32
Guinness,Imperial Stout,Sour Ale,Cascade,1388 - Belgian Strong Ale,Victory,32 IBU,4.4%,17.0°Blg,179b6230-3b13-483a-a8cb-1a18ca0dd708,2026-03-05 09:25:32
Guinness,Pale Ale,Session IPA,Galaxy,1388 - Belgian Strong Ale,Caramel,22 IBU,7.6%,14.6°Blg,76540beb-98b8-46eb-9f0c-30dd58254260,2026-03-05 09:25:32
Budweiser,Lager,Sour Ale,Saaz,1388 - Belgian Strong Ale,Chocolate,38 IBU,5.3%,10.4°Blg,5e06ae1b-40ea-4d7f-add9-528f9b45d705,2026-03-05 09:25:32
Guinness,Pilsner,Belgian Dubbel,Cascade,W34/70 - Lager,Munich,39 IBU,5.2%,11.2°Blg,87fd760b-56b2-438d-91ce-9babc43e6b2d,2026-03-05 09:25:32
Brewdog,Lager,Strong Ale,Millennium,W34/70 - Lager,Pilsner,20 IBU,6.5%,17.4°Blg,54c9ae5c-a692-4868-8f08-0fd3a85da731,2026-03-05 09:25:32
Carlsberg,Lager,Sour Ale,Millennium,WLP001 - California Ale,Caramel,67 IBU,9.5%,10.1°Blg,adbec10d-99d3-46fb-a5c2-443da411293b,2026-03-05 09:25:32
Heineken,Pilsner,Session IPA,Saaz,W34/70 - Lager,Caramel,21 IBU,5.8%,13.2°Blg,a7badedc-1da5-4ed1-aaf1-499b821542b1,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Millennium,1056 - American Ale,Chocolate,48 IBU,9.3%,14.8°Blg,71cfc4f2-7777-4f3f-b12e-3b9b1db04b7b,2026-03-05 09:25:32
Guinness,Pale Ale,Strong Ale,Mosaic,1056 - American Ale,Munich,38 IBU,7.5%,19.3°Blg,a9284bf3-55ad-4a8f-b318-458d3fdcc0aa,2026-03-05 09:25:32
Heineken,Imperial Stout,Session IPA,Mosaic,WLP001 - California Ale,Pilsner,27 IBU,4.8%,14.4°Blg,ba4b1e41-d819-401e-971a-59a579804846,2026-03-05 09:25:32
Brewdog,Lager,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Munich,62 IBU,9.9%,13.4°Blg,1b3da736-b352-48db-aca3-e7453308bc15,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Saaz,1388 - Belgian Strong Ale,Munich,69 IBU,6.1%,17.5°Blg,3a70918f-2c65-49be-a6b7-d45b4be7a5e7,2026-03-05 09:25:32
Guinness,Porter,Session IPA,Cascade,1388 - Belgian Strong Ale,Victory,29 IBU,7.5%,12.6°Blg,7ada5450-5478-4d96-8ff4-4c14a001d344,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Cascade,W34/70 - Lager,Pilsner,35 IBU,6.0%,14.9°Blg,191c305e-49b2-4d8e-b9e0-687409e2dffb,2026-03-05 09:25:32
Brewdog,Imperial Stout,Belgian Dubbel,Saaz,1056 - American Ale,Victory,58 IBU,6.8%,11.7°Blg,f7034651-cda0-4ad6-97a0-8e0e5fd05d26,2026-03-05 09:25:32
Carlsberg,Porter,Wheat Beer,Mosaic,WLP001 - California Ale,Victory,36 IBU,4.9%,12.0°Blg,e9537b58-f7ff-47e6-8d3d-a6cacd90a479,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Galaxy,WLP001 - California Ale,Munich,31 IBU,4.3%,10.1°Blg,1c0f1f30-73e8-4345-9223-d4324c9a0110,2026-03-05 09:25:32
Brewdog,Imperial Stout,Strong Ale,Cascade,W34/70 - Lager,Victory,62 IBU,5.1%,10.4°Blg,ec92bd2e-a503-42c8-8e07-f5d047db8a77,2026-03-05 09:25:32
Guinness,Imperial Stout,Belgian Dubbel,Saaz,S04 - English Ale,Chocolate,20 IBU,9.8%,19.9°Blg,ebb1cb67-5e7e-40cd-832b-0559150b1544,2026-03-05 09:25:32
Budweiser,Lager,Wheat Beer,Mosaic,WLP001 - California Ale,Caramel,31 IBU,4.7%,15.4°Blg,15e1647a-e857-46d4-b2dd-e8b8ab0b2568,2026-03-05 09:25:32
Guinness,Pilsner,Belgian Dubbel,Cascade,1056 - American Ale,Caramel,27 IBU,7.9%,17.7°Blg,4c4d182f-f3a2-414b-95d9-fecdc11500e4,2026-03-05 09:25:32
Guinness,Imperial Stout,Sour Ale,Cascade,S04 - English Ale,Caramel,63 IBU,4.9%,10.1°Blg,c2fbcdb5-7af6-490a-9314-d9c3a533b7bc,2026-03-05 09:25:32
Carlsberg,Pilsner,Belgian Dubbel,Saaz,1056 - American Ale,Chocolate,56 IBU,8.8%,17.7°Blg,0c3086e3-c72c-494f-a6bb-99f14a01b506,2026-03-05 09:25:32
Budweiser,Pale Ale,Sour Ale,Galaxy,W34/70 - Lager,Victory,50 IBU,7.2%,19.6°Blg,262e23d2-270d-46dd-9f17-5e7783465cb4,2026-03-05 09:25:32
Guinness,Pilsner,Belgian Dubbel,Galaxy,WLP001 - California Ale,Pilsner,68 IBU,7.9%,14.3°Blg,2edc44b4-6281-4a42-b9df-070deb173aa9,2026-03-05 09:25:32
Heineken,Lager,Session IPA,Millennium,1056 - American Ale,Victory,33 IBU,8.2%,16.1°Blg,63fe07f2-ec74-4e77-b4a8-5eb344aa81c2,2026-03-05 09:25:32
Budweiser,Imperial Stout,Sour Ale,Millennium,S04 - English Ale,Pilsner,21 IBU,5.9%,12.7°Blg,51a18106-09d5-4b19-bf22-7077f917622f,2026-03-05 09:25:32
Budweiser,Porter,Sour Ale,Saaz,1056 - American Ale,Victory,42 IBU,6.0%,12.7°Blg,f5d14575-7d67-4525-b18a-d1b624c2eae7,2026-03-05 09:25:32
Heineken,Pale Ale,Sour Ale,Mosaic,WLP001 - California Ale,Victory,25 IBU,8.6%,17.2°Blg,1680a8fa-1e2f-4112-bc0e-f3cd77b6f3f6,2026-03-05 09:25:32
Brewdog,Lager,Strong Ale,Millennium,WLP001 - California Ale,Pilsner,31 IBU,5.8%,13.0°Blg,a3446b86-5310-4cfd-9089-de3672e7af88,2026-03-05 09:25:32
Guinness,Pale Ale,Session IPA,Saaz,1056 - American Ale,Chocolate,29 IBU,7.6%,16.5°Blg,9fe1ad04-85e5-4583-ac68-1c2a0d2c6e8a,2026-03-05 09:25:32
Guinness,Imperial Stout,Sour Ale,Galaxy,S04 - English Ale,Caramel,47 IBU,8.6%,15.8°Blg,fe2824e3-932c-4f33-b202-742f62b69980,2026-03-05 09:25:32
Carlsberg,Porter,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Caramel,60 IBU,4.3%,16.7°Blg,2309dc72-2abd-4fb3-ac12-ef5e40f93afb,2026-03-05 09:25:32
Carlsberg,Pale Ale,Session IPA,Millennium,S04 - English Ale,Victory,57 IBU,6.2%,12.1°Blg,b63d36a2-d478-44ce-99d2-6e79ec708639,2026-03-05 09:25:32
Guinness,Pale Ale,Wheat Beer,Millennium,S04 - English Ale,Munich,47 IBU,6.2%,15.9°Blg,f150b258-b508-432f-85a4-114865e59e3b,2026-03-05 09:25:32
Brewdog,Pale Ale,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Caramel,28 IBU,4.7%,16.3°Blg,159cc044-af6c-4749-9449-3748907818ee,2026-03-05 09:25:32
Heineken,Porter,Belgian Dubbel,Cascade,S04 - English Ale,Chocolate,37 IBU,8.6%,14.9°Blg,da88eaf2-2c00-436f-af42-3c8f0b34ecc2,2026-03-05 09:25:32
Brewdog,Porter,Sour Ale,Saaz,1056 - American Ale,Chocolate,28 IBU,8.5%,15.3°Blg,2e748792-badf-4b17-a08d-aa0f489b0952,2026-03-05 09:25:32
Guinness,Pilsner,Strong Ale,Galaxy,W34/70 - Lager,Caramel,25 IBU,7.5%,14.8°Blg,d1cf11a9-380d-4c24-a180-e083d5b87381,2026-03-05 09:25:32
Heineken,Pilsner,Belgian Dubbel,Galaxy,1388 - Belgian Strong Ale,Chocolate,21 IBU,8.7%,18.9°Blg,258e72b4-0b33-4fb6-907e-6755bdbad9e5,2026-03-05 09:25:32
Heineken,Lager,Session IPA,Millennium,1388 - Belgian Strong Ale,Victory,70 IBU,9.9%,13.5°Blg,e002af57-a466-4d2a-8939-7d2e142f65f5,2026-03-05 09:25:32
Carlsberg,Lager,Wheat Beer,Galaxy,1056 - American Ale,Munich,58 IBU,8.8%,16.6°Blg,197d27d9-827b-4cb9-94d7-37046513c9a8,2026-03-05 09:25:32
Budweiser,Pilsner,Belgian Dubbel,Saaz,W34/70 - Lager,Victory,67 IBU,6.1%,10.4°Blg,0dab0a21-b428-4b86-9367-ca26c18bfb8a,2026-03-05 09:25:32
Brewdog,Porter,Belgian Dubbel,Mosaic,1056 - American Ale,Pilsner,46 IBU,5.1%,14.2°Blg,e0ad424e-dd1c-4606-a000-35bfbbed179b,2026-03-05 09:25:32
Brewdog,Pilsner,Strong Ale,Galaxy,1388 - Belgian Strong Ale,Caramel,34 IBU,9.3%,11.8°Blg,db1adcfb-6e6a-4484-b9ce-269cd203514c,2026-03-05 09:25:32
Heineken,Pale Ale,Sour Ale,Saaz,WLP001 - California Ale,Chocolate,70 IBU,5.4%,11.2°Blg,861186b2-0a71-4276-9ca8-139d2c787160,2026-03-05 09:25:32
Guinness,Pale Ale,Session IPA,Cascade,W34/70 - Lager,Pilsner,70 IBU,5.1%,19.2°Blg,a1b7add0-44e4-4ecc-bb83-832e33077ee9,2026-03-05 09:25:32
Guinness,Imperial Stout,Sour Ale,Saaz,W34/70 - Lager,Pilsner,53 IBU,5.3%,11.0°Blg,e2ec9857-9055-4481-a236-b0ec2e187588,2026-03-05 09:25:32
Budweiser,Porter,Belgian Dubbel,Saaz,W34/70 - Lager,Chocolate,43 IBU,7.4%,16.9°Blg,1b1c2dae-8893-4fa2-a45f-d28aa60b36fd,2026-03-05 09:25:32
Guinness,Imperial Stout,Strong Ale,Galaxy,1056 - American Ale,Pilsner,66 IBU,9.1%,10.5°Blg,bd4815e1-0f28-4dd5-b300-97fb5b108869,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Mosaic,1056 - American Ale,Victory,22 IBU,9.7%,18.4°Blg,7fe91f6e-4a0d-4563-9abb-b48da92952bd,2026-03-05 09:25:32
Budweiser,Lager,Belgian Dubbel,Cascade,WLP001 - California Ale,Chocolate,56 IBU,5.2%,12.9°Blg,d3f9acbe-b3de-40ac-a718-5910563a05b9,2026-03-05 09:25:32
Heineken,Porter,Belgian Dubbel,Mosaic,S04 - English Ale,Chocolate,33 IBU,9.1%,15.2°Blg,9432592d-8d94-4841-8f8a-8d85c8e8eed7,2026-03-05 09:25:32
Guinness,Pilsner,Belgian Dubbel,Saaz,S04 - English Ale,Munich,68 IBU,6.6%,11.1°Blg,43a68498-90f8-44b1-8cef-bdc6d06ccd42,2026-03-05 09:25:32
Brewdog,Lager,Sour Ale,Mosaic,W34/70 - Lager,Victory,70 IBU,9.9%,12.0°Blg,2b85e860-ce97-4609-bbf3-4f64e982bee6,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Sour Ale,Millennium,1388 - Belgian Strong Ale,Caramel,43 IBU,4.8%,15.4°Blg,c11bd711-25c8-402d-af41-3cbef3978816,2026-03-05 09:25:32
Brewdog,Pale Ale,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Munich,56 IBU,4.7%,19.0°Blg,c3bd556f-8d12-4a86-9dac-202417464d77,2026-03-05 09:25:32
Guinness,Lager,Belgian Dubbel,Saaz,1056 - American Ale,Munich,34 IBU,8.6%,13.5°Blg,47b0775d-b238-408e-8009-8a54b1cac54f,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Pilsner,40 IBU,8.9%,11.7°Blg,44f54a2c-a354-430a-a9a4-54c837ed5897,2026-03-05 09:25:32
Heineken,Imperial Stout,Sour Ale,Cascade,W34/70 - Lager,Chocolate,22 IBU,8.2%,18.7°Blg,2b8991c4-2b99-4947-b0f4-68bdc112e2b2,2026-03-05 09:25:32
Heineken,Lager,Wheat Beer,Millennium,1056 - American Ale,Victory,22 IBU,8.9%,11.8°Blg,5754042a-2a98-4157-8893-20a78ee1c98c,2026-03-05 09:25:32
Carlsberg,Pale Ale,Belgian Dubbel,Millennium,1388 - Belgian Strong Ale,Chocolate,44 IBU,8.1%,14.4°Blg,22539bdd-621a-4ab0-b3de-dc7baddda60c,2026-03-05 09:25:32
Heineken,Pale Ale,Session IPA,Mosaic,1388 - Belgian Strong Ale,Chocolate,44 IBU,7.6%,15.7°Blg,bccb1fd3-0709-492f-bc1f-3008fd66dbc8,2026-03-05 09:25:32
Heineken,Pale Ale,Wheat Beer,Cascade,1056 - American Ale,Victory,27 IBU,5.1%,17.1°Blg,3c50205e-dd58-4ab4-b96c-8797fcc67724,2026-03-05 09:25:32
Budweiser,Pale Ale,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Caramel,66 IBU,6.2%,11.6°Blg,85d9c8f5-3b72-44da-bbcb-28fa9885e5c8,2026-03-05 09:25:32
Guinness,Pilsner,Belgian Dubbel,Cascade,1056 - American Ale,Victory,30 IBU,6.9%,16.3°Blg,697fd5dc-a3d0-45c6-9b92-62264d7d4ce4,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Mosaic,W34/70 - Lager,Caramel,49 IBU,5.6%,12.4°Blg,4271a1b7-2ab1-414e-a462-bb5beb8c1c4c,2026-03-05 09:25:32
Brewdog,Pilsner,Session IPA,Cascade,1056 - American Ale,Chocolate,46 IBU,7.4%,18.8°Blg,40a17d36-caed-435a-8a8f-569d4b4a5698,2026-03-05 09:25:32
Budweiser,Lager,Strong Ale,Millennium,WLP001 - California Ale,Chocolate,30 IBU,7.3%,15.4°Blg,412fcc22-5e23-4cce-97ea-ed4985204778,2026-03-05 09:25:32
Budweiser,Imperial Stout,Belgian Dubbel,Millennium,WLP001 - California Ale,Victory,41 IBU,4.5%,18.4°Blg,0cb1e45a-57d8-4c79-bad4-331fbabc3c27,2026-03-05 09:25:32
Heineken,Pilsner,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Munich,38 IBU,6.0%,12.4°Blg,8dbdc500-be64-4857-a4c1-7723c48ce7e4,2026-03-05 09:25:32
Brewdog,Imperial Stout,Sour Ale,Mosaic,S04 - English Ale,Chocolate,61 IBU,4.8%,10.3°Blg,68ed6319-3492-4052-aaf6-12db614d37bc,2026-03-05 09:25:32
Guinness,Pale Ale,Strong Ale,Cascade,S04 - English Ale,Munich,35 IBU,7.7%,17.5°Blg,a6c6fec5-6e5a-46df-8cf7-e864854178aa,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Pilsner,32 IBU,6.3%,18.3°Blg,62db33f0-d1bb-4696-9359-4d16f1220f21,2026-03-05 09:25:32
Guinness,Imperial Stout,Belgian Dubbel,Millennium,W34/70 - Lager,Pilsner,61 IBU,7.5%,19.8°Blg,895c0ec8-bcb5-4f82-8f32-38cf415c3018,2026-03-05 09:25:32
