brand,name,style,hop,yeast,malts,ibu,alcohol,blg,user_id,dt_current_timestamp
Guinness,Porter,Strong Ale,Millennium,1056 - American Ale,Chocolate,21 IBU,8.6%,12.8°Blg,da974d42-ba6f-4f56-855a-316858a4761e,2026-03-05 09:25:33
Budweiser,Imperial Stout,Session IPA,Mosaic,WLP001 - California Ale,Caramel,67 IBU,5.5%,19.9°Blg,30146a73-dfa3-41d4-9faa-742a224e7d68,2026-03-05 09:25:33
Budweiser,Pilsner,Session IPA,Millennium,1056 - American Ale,Munich,22 IBU,9.4%,11.0°Blg,83bce540-c6ff-45b9-b5ba-e748f9ce74c1,2026-03-05 09:25:33
Guinness,Pale Ale,Session IPA,Millennium,S04 - English Ale,Chocolate,20 IBU,6.6%,11.9°Blg,778dd4f3-002c-4a76-9b8d-2d3235962df7,2026-03-05 09:25:33
Guinness,Imperial Stout,Session IPA,Galaxy,S04 - English Ale,Chocolate,60 IBU,4.3%,18.5°Blg,24e89892-88ac-4877-ba4b-f971dc486afe,2026-03-05 09:25:33
Heineken,Lager,Session IPA,Millennium,WLP001 - California Ale,Pilsner,40 IBU,8.7%,16.0°Blg,16798ead-a149-4939-ad2f-dcc949007c1f,2026-03-05 09:25:33
Guinness,Porter,Sour Ale,Millennium,W34/70 - Lager,Chocolate,37 IBU,4.7%,10.5°Blg,4cd3c7fc-b9ae-48a1-af82-7180b4bdfb9b,2026-03-05 09:25:33
Budweiser,Pale Ale,Wheat Beer,Mosaic,W34/70 - Lager,Victory,56 IBU,7.4%,10.0°Blg,2554cc2c-2c32-42b3-85da-7bbf6bc29fd1,2026-03-05 09:25:33
Heineken,Pale Ale,Session IPA,Galaxy,1056 - American Ale,Victory,61 IBU,9.9%,13.4°Blg,72adef23-03fe-4c51-a58d-c3efcab9266a,2026-03-05 09:25:33
Heineken,Pale Ale,Strong Ale,Millennium,S04 - English Ale,Caramel,58 IBU,4.5%,13.7°Blg,a7fa779f-6e5f-4b90-ad93-32f86bfa0dc5,2026-03-05 09:25:33
Budweiser,Pale Ale,Sour Ale,Saaz,W34/70 - Lager,Pilsner,27 IBU,4.1%,14.2°Blg,d07bb64f-b0bb-4217-859b-086aa7bf11d0,2026-03-05 09:25:33
Budweiser,Pale Ale,Session IPA,Cascade,WLP001 - California Ale,Pilsner,24 IBU,4.6%,10.8°Blg,ec05e3ec-d682-4d06-8952-19847b85accb,2026-03-05 09:25:33
Heineken,Porter,Strong Ale,Saaz,S04 - English Ale,Chocolate,70 IBU,6.7%,14.8°Blg,4d934586-94d0-464d-8b78-0a76a3550e80,2026-03-05 09:25:33
Heineken,Imperial Stout,Belgian Dubbel,Cascade,W34/70 - Lager,Caramel,57 IBU,7.1%,14.5°Blg,74d33276-ff07-4e81-932c-3f0f7d0bf2ea,2026-03-05 09:25:33
Carlsberg,Pale Ale,Strong Ale,Millennium,W34/70 - Lager,Caramel,51 IBU,8.0%,18.8°Blg,9c7a6c90-54c4-445a-aa51-c96b4cb40491,2026-03-05 09:25:33
Heineken,Porter,Sour Ale,Millennium,1056 - American Ale,Pilsner,62 IBU,5.8%,17.8°Blg,84226c62-b253-4042-85b5-555c9ef373a5,2026-03-05 09:25:33
Brewdog,Lager,Belgian Dubbel,Cascade,S04 - English Ale,Pilsner,51 IBU,8.4%,13.2°Blg,9c4c9e48-3575-4701-bf85-2515950c76d2,2026-03-05 09:25:33
Budweiser,Lager,Wheat Beer,Millennium,W34/70 - Lager,Munich,29 IBU,8.1%,12.6°Blg,cc949e6f-bd1a-49be-a8af-e0644cc6da41,2026-03-05 09:25:33
Heineken,Imperial Stout,Belgian Dubbel,Mosaic,S04 - English Ale,Pilsner,39 IBU,9.4%,11.1°Blg,7a1e87f8-2d29-43f0-bb03-0bb437f64511,2026-03-05 09:25:33
Guinness,Porter,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Pilsner,35 IBU,9.1%,19.8°Blg,9716fdee-acf3-4274-8ad8-f026791cf382,2026-03-05 09:25:33
Brewdog,Pale Ale,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Chocolate,63 IBU,8.5%,11.9°Blg,63a0cc41-dab4-45c0-b5ad-eaa7b3b06e2f,2026-03-05 09:25:33
Heineken,Lager,Sour Ale,Saaz,WLP001 - California Ale,Munich,70 IBU,6.7%,19.3°Blg,38457dbd-50e1-477d-b038-0ee66db239f8,2026-03-05 09:25:33
Brewdog,Porter,Belgian Dubbel,Millennium,S04 - English Ale,Chocolate,48 IBU,7.6%,17.1°Blg,d2d1b391-1c33-466a-995e-93750616e8a6,2026-03-05 09:25:33
Heineken,Lager,Strong Ale,Cascade,W34/70 - Lager,Caramel,36 IBU,7.6%,11.8°Blg,516c4a0b-d15c-40f5-9c79-88ff7391aefc,2026-03-05 09:25:33
Budweiser,Porter,Sour Ale,Mosaic,W34/70 - Lager,Caramel,64 IBU,9.7%,18.9°Blg,360c7e8d-7390-4557-9738-797de90ea81f,2026-03-05 09:25:33
Guinness,Porter,Belgian Dubbel,Galaxy,1388 - Belgian Strong Ale,Munich,33 IBU,4.4%,16.0°Blg,a8bccb16-c71c-41c4-a6c4-34b54aca5b90,2026-03-05 09:25:33
Guinness,Imperial Stout,Session IPA,Galaxy,1056 - American Ale,Victory,70 IBU,4.7%,14.2°Blg,45a2e2ab-e523-4b62-82ed-71a83c19cca9,2026-03-05 09:25:33
Carlsberg,Porter,Belgian Dubbel,Millennium,S04 - English Ale,Pilsner,59 IBU,9.7%,16.6°Blg,bc6c5a61-8274-486e-a68e-b939cccb8f16,2026-03-05 09:25:33
Budweiser,Pale Ale,Strong Ale,Mosaic,1056 - American Ale,Munich,55 IBU,8.5%,12.2°Blg,ffb8a742-bba3-47a8-946d-3816bdaaa69f,2026-03-05 09:25:33
Guinness,Lager,Session IPA,Mosaic,S04 - English Ale,Caramel,38 IBU,9.3%,19.5°Blg,4051670f-3315-4bb6-ade4-5d7a53e4be9c,2026-03-05 09:25:33
Budweiser,Pilsner,Strong Ale,Cascade,W34/70 - Lager,Chocolate,43 IBU,7.6%,10.4°Blg,3e1969ab-2da4-4c97-bf19-2007339db2b3,2026-03-05 09:25:33
Guinness,Pale Ale,Sour Ale,Galaxy,WLP001 - California Ale,Chocolate,67 IBU,7.4%,20.0°Blg,f0ff4265-b9cb-4aee-aac5-65fd3b1b8dd6,2026-03-05 09:25:33
Heineken,Imperial Stout,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Chocolate,69 IBU,6.4%,19.7°Blg,d06c5e4f-9688-4988-8c49-fd47e32b5104,2026-03-05 09:25:33
Heineken,Lager,Strong Ale,Saaz,W34/70 - Lager,Caramel,25 IBU,8.5%,10.3°Blg,7d1189b9-6249-4f78-93ae-3c1d7f4513c7,2026-03-05 09:25:33
Heineken,Imperial Stout,Session IPA,Saaz,W34/70 - Lager,Pilsner,39 IBU,9.6%,19.0°Blg,de3389e2-d35b-4043-9fe1-38395e08d992,2026-03-05 09:25:33
Heineken,Pilsner,Strong Ale,Millennium,1056 - American Ale,Victory,45 IBU,6.4%,17.5°Blg,487773a8-e456-4d69-8dc5-47f4f2806d54,2026-03-05 09:25:33
Budweiser,Imperial Stout,Session IPA,Cascade,W34/70 - Lager,Caramel,61 IBU,6.7%,16.2°Blg,2319c527-df20-44dd-833b-99a2915d301b,2026-03-05 09:25:33
Budweiser,Pale Ale,Belgian Dubbel,Galaxy,1056 - American Ale,Victory,23 IBU,6.5%,17.4°Blg,7fe6aeb6-5d1d-4709-a6ce-78b76a4ac54c,2026-03-05 09:25:33
Guinness,Pale Ale,Wheat Beer,Galaxy,W34/70 - Lager,Caramel,50 IBU,5.8%,10.7°Blg,58d764be-4463-4036-9575-f9236e351fb5,2026-03-05 09:25:33
Budweiser,Lager,Strong Ale,Millennium,S04 - English Ale,Munich,57 IBU,9.4%,18.9°Blg,d2d1a121-e6bf-4f62-bbfd-6cd3499e805c,2026-03-05 09:25:33
Guinness,Pale Ale,Sour Ale,Galaxy,WLP001 - California Ale,Pilsner,61 IBU,4.2%,13.7°Blg,fbb56b1c-40cd-4689-8f63-81dc1a154820,2026-03-05 09:25:33
Budweiser,Lager,Belgian Dubbel,Saaz,W34/70 - Lager,Caramel,31 IBU,9.8%,10.3°Blg,f4bfafe1-4228-45b9-99ab-251b8559e0d4,2026-03-05 09:25:33
Heineken,Porter,Strong Ale,Saaz,S04 - English Ale,Caramel,70 IBU,9.8%,15.3°Blg,76198c9d-6ba9-4152-b423-3249626713a2,2026-03-05 09:25:33
Carlsberg,Porter,Belgian Dubbel,Millennium,WLP001 - California Ale,Caramel,35 IBU,6.1%,19.3°Blg,b8a390f4-48e0-4efc-82ae-36a8bbbde12f,2026-03-05 09:25:33
Budweiser,Porter,Wheat Beer,Saaz,W34/70 - Lager,Victory,49 IBU,7.4%,13.4°Blg,f9b16f3a-9f40-40df-a10c-f56b31612b44,2026-03-05 09:25:33
Carlsberg,Pilsner,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Munich,33 IBU,5.2%,15.7°Blg,f400f8a2-acc0-48bd-a9c7-a1435d501255,2026-03-05 09:25:33
Brewdog,Imperial Stout,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Munich,70 IBU,4.2%,19.9°Blg,fcae2e39-2aa4-40aa-92d0-b4bef1278115,2026-03-05 09:25:33
Carlsberg,Porter,Strong Ale,Mosaic,S04 - English Ale,Munich,45 IBU,9.2%,13.3°Blg,f0d6db8d-88f4-4e7b-a6c1-18a0eb4527d3,2026-03-05 09:25:33
Heineken,Pale Ale,Sour Ale,Galaxy,S04 - English Ale,Chocolate,24 IBU,7.4%,14.4°Blg,79778a13-692c-4d60-8eba-0bac4ee4c352,2026-03-05 09:25:33
Carlsberg,Porter,Belgian Dubbel,Millennium,1056 - American Ale,Pilsner,68 IBU,4.8%,15.9°Blg,66f2db24-dd29-4f0d-8ba4-e800b04c34df,2026-03-05 09:25:33
Budweiser,Porter,Sour Ale,Millennium,S04 - English Ale,Pilsner,29 IBU,7.9%,11.4°Blg,4f6e2682-db35-4546-964e-619bc5fdcd2a,2026-03-05 09:25:33
Guinness,Lager,Sour Ale,Mosaic,1056 - American Ale,Victory,61 IBU,4.7%,17.1°Blg,bb57083c-87a0-48e0-8540-3bfb68f7686f,2026-03-05 09:25:33
Brewdog,Lager,Belgian Dubbel,Millennium,WLP001 - California Ale,Victory,41 IBU,7.2%,19.0°Blg,04a2ac90-5962-4801-b49f-d3fd50d1d75f,2026-03-05 09:25:33
Budweiser,Imperial Stout,Belgian Dubbel,Mosaic,W34/70 - Lager,Pilsner,64 IBU,4.1%,18.9°Blg,08a8a013-bb3e-45bc-837d-59fd00f2da7c,2026-03-05 09:25:33
Budweiser,Lager,Sour Ale,Cascade,1056 - American Ale,Pilsner,51 IBU,4.5%,16.8°Blg,3668ff2f-0c1c-44af-9676-e8dcac677ab4,2026-03-05 09:25:33
Heineken,Lager,Strong Ale,Millennium,WLP001 - California Ale,Pilsner,52 IBU,5.1%,14.0°Blg,00671500-f23a-4e36-a87d-bd532d1c3fe4,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Belgian Dubbel,Galaxy,WLP001 - California Ale,Chocolate,36 IBU,6.4%,18.0°Blg,86554b91-95f0-4ed8-a030-4a8cdd03d832,2026-03-05 09:25:33
Guinness,Imperial Stout,Strong Ale,Cascade,S04 - English Ale,Munich,69 IBU,9.7%,10.3°Blg,562fdb1b-74a9-43c1-b7e2-44722f299d49,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Belgian Dubbel,Mosaic,S04 - English Ale,Munich,46 IBU,4.3%,16.4°Blg,b87eda12-3fd5-449a-abd3-a2b0a9d883c5,2026-03-05 09:25:33
Brewdog,Lager,Strong Ale,Mosaic,1056 - American Ale,Victory,34 IBU,4.0%,18.0°Blg,9c3c3f24-ef3a-4e36-aa7f-ea975668dcd7,2026-03-05 09:25:33
Brewdog,Imperial Stout,Belgian Dubbel,Millennium,1388 - Belgian Strong Ale,Chocolate,31 IBU,8.8%,12.8°Blg,b21eb09b-bcf6-4560-867b-d79346dfed13,2026-03-05 09:25:33
Budweiser,Lager,Sour Ale,Cascade,S04 - English Ale,Chocolate,54 IBU,7.2%,19.8°Blg,d172692a-9469-4460-910b-fd037338c5f9,2026-03-05 09:25:33
Budweiser,Pilsner,Strong Ale,Saaz,S04 - English Ale,Victory,34 IBU,9.7%,10.8°Blg,de6bfce3-20fa-494c-bf55-39e2c129d23f,2026-03-05 09:25:33
Budweiser,Porter,Sour Ale,Galaxy,W34/70 - Lager,Munich,35 IBU,6.1%,11.1°Blg,d5e1d0b2-e9c7-46ac-a1ca-0bcf93d11215,2026-03-05 09:25:33
Carlsberg,Porter,Strong Ale,Cascade,1388 - Belgian Strong Ale,Munich,39 IBU,5.8%,10.7°Blg,0a13e08c-1d9c-4a33-8741-cee45fcb3da5,2026-03-05 09:25:33
Carlsberg,Lager,Strong Ale,Galaxy,WLP001 - California Ale,Pilsner,42 IBU,4.6%,10.5°Blg,0bcda415-819a-40c4-bca5-2a98c875a73c,2026-03-05 09:25:33
Brewdog,Imperial Stout,Session IPA,Cascade,1056 - American Ale,Chocolate,46 IBU,4.5%,14.2°Blg,92389070-bf29-4978-85e2-be3b6ffafde7,2026-03-05 09:25:33
Guinness,Imperial Stout,Wheat Beer,Mosaic,1056 - American Ale,Caramel,57 IBU,9.9%,11.9°Blg,8e485830-f17e-4102-be5f-f35993a20d3f,2026-03-05 09:25:33
Budweiser,Lager,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Victory,24 IBU,6.5%,17.9°Blg,047e610f-39e4-4416-9525-395b1cf1ae94,2026-03-05 09:25:33
Guinness,Pale Ale,Session IPA,Mosaic,W34/70 - Lager,Victory,29 IBU,4.8%,17.1°Blg,7f4b6681-08c8-4e0f-aa98-ecd807112863,2026-03-05 09:25:33
Brewdog,Porter,Wheat Beer,Galaxy,1388 - Belgian Strong Ale,Munich,24 IBU,5.0%,19.4°Blg,d08aa9e4-7a6d-4493-8af1-a1526b1584c3,2026-03-05 09:25:33
Heineken,Lager,Strong Ale,Saaz,WLP001 - California Ale,Chocolate,67 IBU,7.6%,19.5°Blg,bd10a5cc-1bcd-496a-bc07-91414248fc31,2026-03-05 09:25:33
Brewdog,Porter,Wheat Beer,Cascade,1388 - Belgian Strong Ale,Caramel,58 IBU,9.9%,13.6°Blg,30691199-b90f-4f12-9d65-d1280bd6e9ed,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Strong Ale,Saaz,W34/70 - Lager,Munich,26 IBU,7.5%,19.3°Blg,330d966e-7858-48c5-84f1-b25d4a7e63dd,2026-03-05 09:25:33
Brewdog,Imperial Stout,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Victory,21 IBU,8.7%,14.0°Blg,b3ac9d3b-0635-49f2-81d6-4b0ac5833505,2026-03-05 09:25:33
Heineken,Pale Ale,Sour Ale,Galaxy,S04 - English Ale,Victory,46 IBU,4.8%,11.5°Blg,e96b04d9-6e68-4b8f-8a1c-91c0e7f2d707,2026-03-05 09:25:33
Carlsberg,Lager,Strong Ale,Millennium,WLP001 - California Ale,Chocolate,23 IBU,9.8%,19.7°Blg,e57c4bdd-83e5-43f5-90c6-1ca2445ed1ab,2026-03-05 09:25:33
Budweiser,Imperial Stout,Session IPA,Galaxy,W34/70 - Lager,Munich,48 IBU,8.4%,10.3°Blg,5cc16b46-1fe2-49df-a8c9-43f5f6be2a97,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Caramel,36 IBU,4.8%,19.1°Blg,56ff8598-c79c-45c3-b4f8-e36ec1fd9de3,2026-03-05 09:25:33
Heineken,Lager,Sour Ale,Saaz,1388 - Belgian Strong Ale,Munich,24 IBU,7.3%,11.0°Blg,fccab0fc-e58c-4fa4-bacd-609611f71304,2026-03-05 09:25:33
Carlsberg,Pale Ale,Wheat Beer,Cascade,1388 - Belgian Strong Ale,Munich,21 IBU,7.3%,19.3°Blg,ecfec8fe-442e-4f60-b80a-0b9869fe1b31,2026-03-05 09:25:33
Carlsberg,Lager,Belgian Dubbel,Cascade,WLP001 - California Ale,Pilsner,39 IBU,5.5%,12.6°Blg,f0c6ec40-f72f-410b-93db-cb204cfabc1b,2026-03-05 09:25:33
Brewdog,Pale Ale,Session IPA,Cascade,1388 - Belgian Strong Ale,Munich,70 IBU,4.4%,17.3°Blg,7149d3cd-c31e-484d-9252-18cd4d6e0338,2026-03-05 09:25:33
Budweiser,Imperial Stout,Strong Ale,Galaxy,S04 - English Ale,Chocolate,69 IBU,8.1%,12.5°Blg,7ea96c5a-e3c3-4fe8-bd2b-a5547a8b39a7,2026-03-05 09:25:33
Budweiser,Pale Ale,Sour Ale,Millennium,W34/70 - Lager,Caramel,54 IBU,8.8%,18.5°Blg,3e1022fa-e847-4221-9ebb-948f42df66b1,2026-03-05 09:25:33
Brewdog,Lager,Belgian Dubbel,Mosaic,S04 - English Ale,Chocolate,21 IBU,4.3%,15.7°Blg,a56a43e0-43f1-47aa-81e9-e0e7407f398c,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Belgian Dubbel,Mosaic,1056 - American Ale,Chocolate,70 IBU,6.8%,14.2°Blg,ea6c17df-5bf6-43fe-a238-5dd96875c424,2026-03-05 09:25:33
Guinness,Imperial Stout,Session IPA,Galaxy,1388 - Belgian Strong Ale,Chocolate,46 IBU,5.2%,15.5°Blg,86eef568-eb6d-4dc9-9240-09fbb99f7b32,2026-03-05 09:25:33
Carlsberg,Lager,Wheat Beer,Mosaic,WLP001 - California Ale,Munich,36 IBU,8.5%,15.1°Blg,9a070323-9f0a-4d64-a776-698e5d914902,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Strong Ale,Mosaic,W34/70 - Lager,Chocolate,29 IBU,4.3%,12.7°Blg,9bd434a4-93db-49d5-822f-fb9cac082a44,2026-03-05 09:25:33
Guinness,Imperial Stout,Wheat Beer,Galaxy,W34/70 - Lager,Chocolate,25 IBU,4.5%,18.4°Blg,ed7f78ae-0add-4940-9ba6-69b1bc0d8409,2026-03-05 09:25:33
Brewdog,Pilsner,Wheat Beer,Cascade,S04 - English Ale,Caramel,66 IBU,6.4%,18.0°Blg,45b56781-8d90-40c3-9dfa-916aff56f05e,2026-03-05 09:25:33
Brewdog,Porter,Belgian Dubbel,Saaz,S04 - English Ale,Munich,67 IBU,4.8%,16.8°Blg,7fb6f7a4-ee4f-4413-b9a4-6c6db72f80f6,2026-03-05 09:25:33
Brewdog,Porter,Sour Ale,Saaz,WLP001 - California Ale,Chocolate,63 IBU,4.5%,12.5°Blg,48d50aa8-b6ce-4cb5-973e-9c964969fb28,2026-03-05 09:25:33
Budweiser,Porter,Session IPA,Cascade,W34/70 - Lager,Caramel,36 IBU,6.7%,15.8°Blg,9d3910aa-c1c2-45ba-ab7b-fdc558a28d94,2026-03-05 09:25:33
Guinness,Pale Ale,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Caramel,32 IBU,5.2%,13.4°Blg,6e9fd6a4-79d4-4fe1-8be2-f37c902cf4ab,2026-03-05 09:25:33
Brewdog,Lager,Sour Ale,Mosaic,1056 - American Ale,Victory,22 IBU,7.4%,18.4°Blg,8cf726e5-fa98-42fe-a9ce-e61ec6430b4f,2026-03-05 09:25:33
Heineken,Imperial Stout,Session IPA,Millennium,1388 - Belgian Strong Ale,Pilsner,65 IBU,8.2%,17.6°Blg,1a67634d-d7c1-4f04-9919-5bb02f88cab6,2026-03-05 09:25:33
Carlsberg,Pilsner,Sour Ale,Mosaic,WLP001 - California Ale,Munich,42 IBU,6.6%,18.0°Blg,c1775aa0-b996-46ec-92c4-f2910093d88c,2026-03-05 09:25:33
Guinness,Imperial Stout,Wheat Beer,Mosaic,S04 - English Ale,Munich,61 IBU,4.0%,12.6°Blg,5ab4f4cb-999a-4a96-ae21-5dc30782305b,2026-03-05 09:25:33
Brewdog,Pale Ale,Wheat Beer,Mosaic,W34/70 - Lager,Caramel,48 IBU,5.3%,13.4°Blg,8dac5ccd-1664-4a3d-8ca1-9d95a8319b20,2026-03-05 09:25:33
Budweiser,Pilsner,Sour Ale,Cascade,WLP001 - California Ale,Pilsner,20 IBU,8.7%,11.1°Blg,7e1ae210-5e47-42be-a23a-f44eb154d5c8,2026-03-05 09:25:33
Carlsberg,Porter,Session IPA,Mosaic,S04 - English Ale,Victory,59 IBU,5.9%,19.8°Blg,6a926350-854a-4da4-a32f-36e371074e62,2026-03-05 09:25:33
Guinness,Pale Ale,Belgian Dubbel,Millennium,W34/70 - Lager,Victory,68 IBU,9.5%,14.3°Blg,9e975772-2b8f-4008-a54b-0dc234420614,2026-03-05 09:25:33
Carlsberg,Lager,Sour Ale,Cascade,WLP001 - California Ale,Chocolate,48 IBU,4.6%,18.2°Blg,f97e1ccc-e52b-46a0-a3a4-87cee341c352,2026-03-05 09:25:33
Brewdog,Pilsner,Wheat Beer,Cascade,WLP001 - California Ale,Caramel,53 IBU,5.4%,15.5°Blg,c16a9c89-0f1b-4c70-9ff5-e3fb0af94944,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Wheat Beer,Millennium,WLP001 - California Ale,Caramel,21 IBU,4.9%,12.9°Blg,3a9e485d-0037-41eb-a5b5-504ec4419af0,2026-03-05 09:25:33
Brewdog,Pale Ale,Strong Ale,Mosaic,W34/70 - Lager,Munich,46 IBU,5.7%,12.1°Blg,73a8f26e-e684-467a-95b3-1d1a5eae482c,2026-03-05 09:25:33
Heineken,Pale Ale,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Munich,23 IBU,6.3%,14.8°Blg,90249468-bd40-4a9d-9e36-e5eda09df6d8,2026-03-05 09:25:33
Budweiser,Imperial Stout,Strong Ale,Galaxy,WLP001 - California Ale,Victory,49 IBU,9.9%,19.4°Blg,dbd4d893-de03-4cd6-a6bb-817eb7e91cc2,2026-03-05 09:25:33
Brewdog,Imperial Stout,Session IPA,Saaz,W34/70 - Lager,Chocolate,58 IBU,5.9%,10.1°Blg,80bf3666-c4d5-4e74-b7b3-5df7716d70a5,2026-03-05 09:25:33
Guinness,Imperial Stout,Session IPA,Galaxy,S04 - English Ale,Pilsner,38 IBU,5.0%,14.9°Blg,37175f28-0ea5-40c4-b41b-40035af837f1,2026-03-05 09:25:33
Heineken,Pale Ale,Strong Ale,Mosaic,1056 - American Ale,Munich,69 IBU,6.9%,15.7°Blg,cc6b0a82-6fb8-4500-8ce3-06642ab2f419,2026-03-05 09:25:33
Carlsberg,Pilsner,Wheat Beer,Saaz,WLP001 - California Ale,Pilsner,41 IBU,7.7%,11.4°Blg,b64090ef-e95d-42dd-beef-630d1cdba257,2026-03-05 09:25:33
Brewdog,Pale Ale,Sour Ale,Saaz,WLP001 - California Ale,Munich,50 IBU,9.7%,13.9°Blg,4a0a5b4f-3c4e-4334-bcbc-851c31d8db93,2026-03-05 09:25:33
Guinness,Imperial Stout,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Caramel,63 IBU,8.1%,13.6°Blg,d2c7d5e4-31af-4e1c-ba76-8d7267a3767f,2026-03-05 09:25:33
Carlsberg,Porter,Strong Ale,Millennium,1388 - Belgian Strong Ale,Victory,44 IBU,7.4%,10.9°Blg,2417625c-ecd4-40a2-9571-cdaf661f2640,2026-03-05 09:25:33
Brewdog,Pale Ale,Sour Ale,Galaxy,W34/70 - Lager,Chocolate,38 IBU,7.6%,12.9°Blg,c743fb4d-02d6-4e8b-9e77-acf03366cb07,2026-03-05 09:25:33
Brewdog,Imperial Stout,Strong Ale,Galaxy,WLP001 - California Ale,Pilsner,64 IBU,4.2%,10.5°Blg,7008f10e-9d3e-43f6-b54a-f3eef11640ea,2026-03-05 09:25:33
Guinness,Porter,Wheat Beer,Cascade,1056 - American Ale,Chocolate,58 IBU,6.6%,10.7°Blg,d3b04db0-ceba-487a-8a2b-92da28d295ec,2026-03-05 09:25:33
Guinness,Lager,Wheat Beer,Millennium,S04 - English Ale,Victory,65 IBU,6.0%,11.6°Blg,a829fd51-9ef7-4ce5-92e1-ed6015d79219,2026-03-05 09:25:33
Heineken,Imperial Stout,Session IPA,Galaxy,1388 - Belgian Strong Ale,Munich,56 IBU,5.0%,11.2°Blg,a11fdf22-1d0f-4649-a7f9-553bd0f203b5,2026-03-05 09:25:33
Guinness,Lager,Strong Ale,Millennium,1388 - Belgian Strong Ale,Pilsner,64 IBU,9.5%,18.5°Blg,c10f9c7f-699e-4795-a065-9ac03ea8cf46,2026-03-05 09:25:33
Guinness,Imperial Stout,Belgian Dubbel,Millennium,S04 - English Ale,Caramel,48 IBU,5.0%,19.6°Blg,8db08787-3c60-4483-b6f9-e2f785257338,2026-03-05 09:25:33
Heineken,Pilsner,Belgian Dubbel,Mosaic,S04 - English Ale,Chocolate,59 IBU,4.8%,16.4°Blg,0e46cf3e-22f7-4893-aaf8-e09de4e5ed9a,2026-03-05 09:25:33
Brewdog,Porter,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Munich,56 IBU,6.1%,11.6°Blg,ad02397c-8f87-4621-8cf9-511ea55d6fa1,2026-03-05 09:25:33
Heineken,Lager,Sour Ale,Galaxy,S04 - English Ale,Victory,40 IBU,8.2%,17.3°Blg,0897e711-8e03-4f20-a664-7929bd87a14f,2026-03-05 09:25:33
Guinness,Pilsner,Belgian Dubbel,Saaz,WLP001 - California Ale,Caramel,33 IBU,5.0%,17.3°Blg,a6a4321b-a1a2-4fd0-8c21-1903b3e11a02,2026-03-05 09:25:33
Budweiser,Porter,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Victory,67 IBU,9.8%,10.9°Blg,7e1581b8-17e0-4fff-86e2-0a564a9851a5,2026-03-05 09:25:33
Carlsberg,Porter,Session IPA,Saaz,W34/70 - Lager,Pilsner,53 IBU,7.3%,18.5°Blg,0aa1419b-8d57-4735-8272-c85badae3bc7,2026-03-05 09:25:33
Heineken,Pilsner,Belgian Dubbel,Mosaic,1056 - American Ale,Munich,42 IBU,5.3%,10.7°Blg,9952268d-82ca-4447-a733-07c6458ad8f5,2026-03-05 09:25:33
Budweiser,Lager,Belgian Dubbel,Cascade,WLP001 - California Ale,Caramel,26 IBU,6.3%,14.4°Blg,4006ae17-7f96-4aad-9e84-c95b3bd93559,2026-03-05 09:25:33
Heineken,Lager,Belgian Dubbel,Millennium,W34/70 - Lager,Chocolate,42 IBU,6.4%,15.4°Blg,0f9bd487-099c-45ae-bb16-a37c09c860ee,2026-03-05 09:25:33
Guinness,Pilsner,Wheat Beer,Cascade,W34/70 - Lager,Chocolate,53 IBU,5.8%,17.9°Blg,64578b39-fdab-437c-9e3d-cc1b9bd44948,2026-03-05 09:25:33
Budweiser,Lager,Belgian Dubbel,Millennium,WLP001 - California Ale,Chocolate,28 IBU,8.4%,17.2°Blg,a64eefc3-6a83-445b-a692-d792928f1e68,2026-03-05 09:25:33
Budweiser,Pale Ale,Wheat Beer,Cascade,1056 - American Ale,Chocolate,23 IBU,8.7%,17.6°Blg,c417ec82-b363-401e-baa6-482346846b6b,2026-03-05 09:25:33
Budweiser,Porter,Wheat Beer,Saaz,WLP001 - California Ale,Pilsner,35 IBU,8.9%,19.3°Blg,0b7f5305-cc81-4bec-ba91-2ff28e648b0b,2026-03-05 09:25:33
Heineken,Pilsner,Belgian Dubbel,Cascade,1056 - American Ale,Chocolate,20 IBU,7.7%,19.8°Blg,e4994785-efe5-4a5f-bd1f-5925de2fee9c,2026-03-05 09:25:33
Budweiser,Porter,Sour Ale,Galaxy,W34/70 - Lager,Munich,31 IBU,7.6%,16.7°Blg,57d0e667-3aa6-4cef-8ab6-3934259513cf,2026-03-05 09:25:33
