brand,name,style,hop,yeast,malts,ibu,alcohol,blg,user_id,dt_current_timestamp
Brewdog,Pale Ale,Sour Ale,Galaxy,WLP001 - California Ale,Pilsner,56 IBU,6.9%,16.5°Blg,dd1b6821-655b-4b4a-9c81-ecdbf620ad6d,2026-03-05 09:25:34
Guinness,Lager,Sour Ale,Cascade,WLP001 - California Ale,Pilsner,59 IBU,5.6%,18.1°Blg,e3470b2a-7c80-4337-aa94-34a4f6bbb26d,2026-03-05 09:25:34
Budweiser,Lager,Belgian Dubbel,Mosaic,S04 - English Ale,Pilsner,45 IBU,7.2%,15.4°Blg,f8912c26-214a-4bb7-b404-564f5d31a6c4,2026-03-05 09:25:34
Brewdog,Lager,Session IPA,Galaxy,1388 - Belgian Strong Ale,Pilsner,30 IBU,7.3%,13.0°Blg,f7ef1fe8-51a2-435d-b6cb-8b117a2807df,2026-03-05 09:25:34
Carlsberg,Lager,Strong Ale,Galaxy,W34/70 - Lager,Caramel,70 IBU,5.4%,14.6°Blg,acf34076-b9ab-45e9-9060-7e8568f6bd4f,2026-03-05 09:25:34
Budweiser,Porter,Wheat Beer,Cascade,S04 - English Ale,Pilsner,48 IBU,9.4%,11.1°Blg,489ef994-9e4b-48d6-ab67-0a03621fcdf8,2026-03-05 09:25:34
Brewdog,Porter,Sour Ale,Mosaic,1056 - American Ale,Munich,53 IBU,9.7%,12.7°Blg,d94b5dc6-0c8e-4921-a703-1149ffa5ad42,2026-03-05 09:25:34
Brewdog,Porter,Wheat Beer,Cascade,W34/70 - Lager,Pilsner,69 IBU,6.7%,12.3°Blg,d6e74621-4394-401c-93a5-6b11728ec277,2026-03-05 09:25:34
Heineken,Imperial Stout,Belgian Dubbel,Mosaic,1056 - American Ale,Caramel,43 IBU,7.9%,13.3°Blg,2b0f54b2-6af1-489f-9a94-96929fed16bf,2026-03-05 09:25:34
Brewdog,Pilsner,Wheat Beer,Galaxy,1056 - American Ale,Caramel,54 IBU,5.1%,10.4°Blg,4018c5e2-803d-40be-b7fb-aa3809c4bb16,2026-03-05 09:25:34
Brewdog,Pale Ale,Belgian Dubbel,Galaxy,1056 - American Ale,Caramel,20 IBU,8.7%,19.3°Blg,47ca531b-a7d1-4a23-a25e-c052f7b549ee,2026-03-05 09:25:34
Heineken,Pilsner,Session IPA,Mosaic,1056 - American Ale,Munich,30 IBU,9.6%,19.6°Blg,9d6a93a5-111d-4385-9757-f96781603c41,2026-03-05 09:25:34
Budweiser,Imperial Stout,Session IPA,Cascade,W34/70 - Lager,Victory,59 IBU,6.5%,18.9°Blg,cadada9c-fd8a-446c-829c-0bd43890c6b4,2026-03-05 09:25:34
Budweiser,Pilsner,Session IPA,Saaz,S04 - English Ale,Victory,68 IBU,9.3%,17.3°Blg,10662bfb-6690-4865-8fbc-56c263d2c442,2026-03-05 09:25:34
Budweiser,Porter,Session IPA,Millennium,W34/70 - Lager,Pilsner,43 IBU,6.9%,15.4°Blg,b57d4c93-4f14-4a42-ad46-9afbcf36bd87,2026-03-05 09:25:34
Carlsberg,Pilsner,Sour Ale,Mosaic,WLP001 - California Ale,Caramel,40 IBU,8.3%,18.1°Blg,1b36ca0d-991e-4cf8-a64c-b41c69fda8af,2026-03-05 09:25:34
Guinness,Pale Ale,Session IPA,Galaxy,S04 - English Ale,Chocolate,50 IBU,8.0%,12.7°Blg,51975058-36a5-4805-af8e-06a5b15de7ae,2026-03-05 09:25:34
Budweiser,Imperial Stout,Session IPA,Saaz,S04 - English Ale,Munich,26 IBU,7.3%,14.8°Blg,3837372c-0ee7-432a-854d-24b0a6f5306e,2026-03-05 09:25:34
Guinness,Imperial Stout,Strong Ale,Cascade,1056 - American Ale,Caramel,35 IBU,6.6%,12.4°Blg,0a7586a2-eb27-443a-a43d-9a3829833cd9,2026-03-05 09:25:34
Budweiser,Pilsner,Session IPA,Mosaic,1056 - American Ale,Victory,27 IBU,5.1%,14.1°Blg,6b6cac21-cc82-45de-beab-2c06e08ff8f6,2026-03-05 09:25:34
Brewdog,Porter,Session IPA,Galaxy,WLP001 - California Ale,Caramel,58 IBU,4.9%,19.0°Blg,c58aa2eb-ebbf-4518-bb83-fb4300615c70,2026-03-05 09:25:34
Heineken,Pilsner,Sour Ale,Saaz,S04 - English Ale,Chocolate,38 IBU,7.5%,13.6°Blg,203a9955-b287-4793-bd9c-03bd9d16ec14,2026-03-05 09:25:34
Budweiser,Lager,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Caramel,21 IBU,7.1%,19.3°Blg,f4fe7015-a1bc-4750-a595-2cf65cc5c11d,2026-03-05 09:25:34
Guinness,Porter,Session IPA,Galaxy,S04 - English Ale,Munich,26 IBU,9.8%,16.4°Blg,fd22b267-0d24-4923-b1b6-001999469c35,2026-03-05 09:25:34
Carlsberg,Pale Ale,Session IPA,Cascade,1056 - American Ale,Munich,66 IBU,9.8%,13.0°Blg,5364c3f4-f5c8-4470-b20e-fdd79af18b55,2026-03-05 09:25:34
Heineken,Pilsner,Sour Ale,Cascade,WLP001 - California Ale,Victory,55 IBU,7.9%,19.1°Blg,4bd56165-3eb5-495b-be9a-1e93a83aa671,2026-03-05 09:25:34
Brewdog,Imperial Stout,Sour Ale,Saaz,1056 - American Ale,Pilsner,27 IBU,7.0%,15.2°Blg,dc76c4e0-3935-4280-9f1f-80d07de64e23,2026-03-05 09:25:34
Budweiser,Pilsner,Sour Ale,Mosaic,W34/70 - Lager,Pilsner,66 IBU,7.5%,18.7°Blg,604fac87-56e6-4b9e-be4b-6266287d6275,2026-03-05 09:25:34
Carlsberg,Porter,Sour Ale,Saaz,WLP001 - California Ale,Pilsner,51 IBU,4.0%,14.2°Blg,c5d8a9ad-bb15-49d6-8b5f-ed400287a9b5,2026-03-05 09:25:34
Guinness,Pale Ale,Wheat Beer,Cascade,1388 - Belgian Strong Ale,Pilsner,27 IBU,4.3%,14.1°Blg,9865c45a-7d75-47db-a8df-895a89f67d44,2026-03-05 09:25:34
Carlsberg,Porter,Wheat Beer,Saaz,1056 - American Ale,Caramel,34 IBU,7.1%,17.2°Blg,b45a7e1f-6f47-448a-8ace-94a862aa97ef,2026-03-05 09:25:34
Heineken,Pale Ale,Sour Ale,Cascade,WLP001 - California Ale,Chocolate,58 IBU,7.8%,14.9°Blg,18bab401-a01f-4bf3-bb94-c7b0f7529d6d,2026-03-05 09:25:34
Brewdog,Lager,Wheat Beer,Millennium,WLP001 - California Ale,Munich,67 IBU,8.4%,11.8°Blg,f61b00d3-43bd-4128-81f3-ec75aa62fdd0,2026-03-05 09:25:34
Heineken,Pilsner,Session IPA,Cascade,WLP001 - California Ale,Chocolate,52 IBU,7.1%,18.1°Blg,025c0e2d-da92-4c83-aafc-f87692479fb8,2026-03-05 09:25:34
Guinness,Pale Ale,Wheat Beer,Saaz,1056 - American Ale,Victory,66 IBU,7.3%,11.6°Blg,fbd75af8-61b1-4d1b-adde-c123efc4cf1f,2026-03-05 09:25:34
Brewdog,Imperial Stout,Sour Ale,Mosaic,S04 - English Ale,Munich,27 IBU,7.9%,11.3°Blg,546bc139-808b-4115-af8f-ecb6f2599926,2026-03-05 09:25:34
Carlsberg,Pilsner,Belgian Dubbel,Galaxy,1056 - American Ale,Victory,68 IBU,4.9%,16.7°Blg,c316aa0e-ed37-4183-b7bf-1a6f920c460b,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Sour Ale,Millennium,S04 - English Ale,Caramel,58 IBU,4.4%,14.9°Blg,7201cb94-6688-4b29-99de-844b92ccab31,2026-03-05 09:25:34
Guinness,Pilsner,Belgian Dubbel,Galaxy,WLP001 - California Ale,Pilsner,62 IBU,5.2%,10.6°Blg,164f8865-cc34-421c-b5a2-bc5558f7f45e,2026-03-05 09:25:34
Heineken,Lager,Wheat Beer,Cascade,W34/70 - Lager,Caramel,54 IBU,4.4%,10.1°Blg,2e00a147-a433-44bc-a85f-fbf368f30160,2026-03-05 09:25:34
Guinness,Pale Ale,Session IPA,Saaz,S04 - English Ale,Chocolate,65 IBU,5.2%,17.4°Blg,d2e4b0ea-7191-4014-b0b1-e5845d548d7e,2026-03-05 09:25:34
Budweiser,Pale Ale,Sour Ale,Millennium,S04 - English Ale,Pilsner,63 IBU,6.7%,14.4°Blg,9c299a4b-ed96-4863-b9f7-2f9edde3c926,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Sour Ale,Saaz,W34/70 - Lager,Chocolate,33 IBU,9.7%,19.5°Blg,c09207f1-7d6f-416a-aa25-8e5f3fe3d18c,2026-03-05 09:25:34
Carlsberg,Pilsner,Belgian Dubbel,Millennium,1388 - Belgian Strong Ale,Pilsner,25 IBU,4.8%,12.8°Blg,d0000e2f-be0a-466a-8bbf-4136a804e887,2026-03-05 09:25:34
Budweiser,Imperial Stout,Session IPA,Millennium,W34/70 - Lager,Pilsner,60 IBU,4.2%,12.3°Blg,4453f142-87ac-4bbc-be8c-3499ee62be9b,2026-03-05 09:25:34
Guinness,Pale Ale,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Munich,20 IBU,6.9%,12.6°Blg,5c77efe2-66a0-4b6a-95c8-5b3a4f3af400,2026-03-05 09:25:34
Guinness,Porter,Session IPA,Galaxy,1056 - American Ale,Victory,55 IBU,8.6%,14.8°Blg,27e49dac-22e1-4db8-9863-37ae2d71dad3,2026-03-05 09:25:34
Heineken,Pilsner,Belgian Dubbel,Cascade,1056 - American Ale,Victory,40 IBU,6.3%,17.7°Blg,8c4114cf-e677-4db0-9ed4-2b9377078f67,2026-03-05 09:25:34
Carlsberg,Pilsner,Wheat Beer,Cascade,S04 - English Ale,Chocolate,45 IBU,5.1%,16.1°Blg,746f1f0f-7d1f-4508-9929-30cd5e11ce37,2026-03-05 09:25:34
Guinness,Porter,Sour Ale,Galaxy,1056 - American Ale,Munich,20 IBU,8.0%,17.1°Blg,d3f564ab-d4c1-4754-aba9-fde02ee26b20,2026-03-05 09:25:34
Guinness,Porter,Sour Ale,Galaxy,S04 - English Ale,Chocolate,33 IBU,5.7%,17.0°Blg,9899f90e-164b-41e3-af75-88c1a2ebc536,2026-03-05 09:25:34
Heineken,Pale Ale,Belgian Dubbel,Galaxy,W34/70 - Lager,Munich,44 IBU,8.8%,16.0°Blg,28cb055d-952a-423a-98ef-ac183e770e38,2026-03-05 09:25:34
Heineken,Pilsner,Session IPA,Saaz,WLP001 - California Ale,Victory,37 IBU,4.9%,19.6°Blg,7bebd0d4-fbe1-492e-984c-fb4304d7ce5e,2026-03-05 09:25:34
Heineken,Pale Ale,Wheat Beer,Saaz,1056 - American Ale,Caramel,23 IBU,8.2%,17.7°Blg,68895caa-4548-4fab-a20b-671890456708,2026-03-05 09:25:34
Guinness,Pale Ale,Session IPA,Galaxy,1056 - American Ale,Munich,21 IBU,6.4%,11.2°Blg,76f3516d-9b3c-495d-bf1c-3dbcc3b352f8,2026-03-05 09:25:34
Heineken,Imperial Stout,Session IPA,Mosaic,W34/70 - Lager,Pilsner,43 IBU,8.0%,16.2°Blg,914139b3-64d7-423a-a0d7-17f46c9031ed,2026-03-05 09:25:34
Budweiser,Lager,Session IPA,Galaxy,1056 - American Ale,Munich,28 IBU,8.3%,16.0°Blg,5b25f4d4-16b3-4325-80d0-d0a23e1a04f3,2026-03-05 09:25:34
Carlsberg,Pale Ale,Wheat Beer,Galaxy,W34/70 - Lager,Chocolate,59 IBU,9.8%,14.9°Blg,1e22c0b6-bfa2-49d9-9ce1-c768f88bd0a8,2026-03-05 09:25:34
Heineken,Imperial Stout,Belgian Dubbel,Saaz,1056 - American Ale,Victory,57 IBU,6.4%,17.1°Blg,8a5bdf49-e01f-45b5-8cc3-8e6d528b28c2,2026-03-05 09:25:34
Budweiser,Imperial Stout,Sour Ale,Saaz,S04 - English Ale,Munich,33 IBU,9.6%,12.3°Blg,099c9fb5-2530-4d9b-9ff2-cc09b9f2f889,2026-03-05 09:25:34
Budweiser,Pale Ale,Wheat Beer,Cascade,W34/70 - Lager,Pilsner,63 IBU,9.1%,12.8°Blg,f073da72-4be4-4a00-9f96-f891786cec51,2026-03-05 09:25:34
Brewdog,Porter,Sour Ale,Saaz,S04 - English Ale,Munich,44 IBU,5.6%,16.0°Blg,7372e6b4-13bf-4618-93b3-fe9257fc5e9c,2026-03-05 09:25:34
Guinness,Porter,Sour Ale,Mosaic,WLP001 - California Ale,Pilsner,52 IBU,8.0%,13.1°Blg,4caf6715-8de6-430b-a513-37f27e0ea6a0,2026-03-05 09:25:34
Budweiser,Lager,Wheat Beer,Saaz,S04 - English Ale,Victory,21 IBU,9.3%,10.0°Blg,19651a13-637e-4652-bb9d-dc0bd3a6cfaa,2026-03-05 09:25:34
Brewdog,Imperial Stout,Sour Ale,Millennium,1056 - American Ale,Pilsner,66 IBU,6.4%,19.7°Blg,70f13cab-fb36-4472-86f2-92666c66d71f,2026-03-05 09:25:34
Budweiser,Porter,Sour Ale,Millennium,WLP001 - California Ale,Munich,56 IBU,9.6%,10.4°Blg,5046af5e-f57e-4883-99b5-d12c8063ae8c,2026-03-05 09:25:34
Heineken,Pilsner,Strong Ale,Cascade,W34/70 - Lager,Pilsner,36 IBU,8.9%,16.2°Blg,35a85b74-abab-4d12-a518-3605ebe718ea,2026-03-05 09:25:34
Brewdog,Pilsner,Wheat Beer,Millennium,S04 - English Ale,Victory,54 IBU,8.3%,15.3°Blg,372d881a-980e-4f69-b149-8a373e90f724,2026-03-05 09:25:34
Carlsberg,Pale Ale,Belgian Dubbel,Cascade,WLP001 - California Ale,Chocolate,46 IBU,5.8%,17.7°Blg,3e87d9b6-f6dc-49ad-aef7-c54ca6c2dc5a,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Sour Ale,Millennium,S04 - English Ale,Pilsner,49 IBU,4.9%,13.1°Blg,efb8adbc-4e2a-4099-a99e-0a1219cdf8cd,2026-03-05 09:25:34
Carlsberg,Porter,Wheat Beer,Saaz,W34/70 - Lager,Caramel,60 IBU,7.7%,15.1°Blg,b51e4300-0236-4a59-a9f4-722ccdb648da,2026-03-05 09:25:34
Brewdog,Imperial Stout,Session IPA,Saaz,WLP001 - California Ale,Munich,32 IBU,9.3%,12.2°Blg,e97572ee-3dcd-4aa6-a9fe-3c90b8e93f6f,2026-03-05 09:25:34
Heineken,Pilsner,Session IPA,Mosaic,S04 - English Ale,Munich,40 IBU,9.5%,13.1°Blg,d090a5fc-b3fd-491b-b272-5cf67255f0bf,2026-03-05 09:25:34
Brewdog,Pilsner,Sour Ale,Mosaic,1056 - American Ale,Victory,62 IBU,7.9%,11.4°Blg,ae03df46-98d8-4ac3-b84b-983f40fa95f9,2026-03-05 09:25:34
Budweiser,Porter,Sour Ale,Saaz,S04 - English Ale,Chocolate,50 IBU,4.6%,19.5°Blg,b065e5af-3c0f-4954-aa43-6eae6fe6ca8f,2026-03-05 09:25:34
Budweiser,Pale Ale,Wheat Beer,Galaxy,WLP001 - California Ale,Munich,26 IBU,4.7%,10.4°Blg,dcf228bb-5a1c-4fa4-8ef9-12d71d68275f,2026-03-05 09:25:34
Guinness,Imperial Stout,Session IPA,Mosaic,1388 - Belgian Strong Ale,Victory,60 IBU,6.1%,18.3°Blg,9882732a-f950-4170-a35b-c7c771d3335d,2026-03-05 09:25:34
Heineken,Imperial Stout,Strong Ale,Saaz,WLP001 - California Ale,Chocolate,58 IBU,8.3%,15.5°Blg,0c1ad52c-0d2d-4842-9642-ae1e4f114fcb,2026-03-05 09:25:34
Heineken,Lager,Wheat Beer,Galaxy,W34/70 - Lager,Caramel,60 IBU,7.3%,13.7°Blg,52da6f91-c06e-4c0a-b5d6-6953d2415690,2026-03-05 09:25:34
Guinness,Imperial Stout,Strong Ale,Galaxy,1388 - Belgian Strong Ale,Pilsner,38 IBU,6.1%,10.7°Blg,847f158e-067e-4e1a-bc12-8232f477969a,2026-03-05 09:25:34
Budweiser,Imperial Stout,Strong Ale,Saaz,W34/70 - Lager,Victory,69 IBU,6.0%,17.6°Blg,ded5cc88-d57d-44a6-a484-e8769611e4c1,2026-03-05 09:25:34
Guinness,Porter,Sour Ale,Millennium,WLP001 - California Ale,Munich,54 IBU,5.5%,18.3°Blg,f781f62e-8106-489c-8ee5-31d749b8a432,2026-03-05 09:25:34
Carlsberg,Lager,Session IPA,Saaz,1056 - American Ale,Munich,55 IBU,4.2%,14.5°Blg,059aec61-7f0b-4705-8fcb-c0626b01c594,2026-03-05 09:25:34
Brewdog,Lager,Belgian Dubbel,Galaxy,S04 - English Ale,Victory,29 IBU,7.9%,14.7°Blg,866f70d5-bfd6-45ad-a10d-aa12c797835b,2026-03-05 09:25:34
Brewdog,Porter,Wheat Beer,Cascade,W34/70 - Lager,Munich,58 IBU,7.7%,15.5°Blg,add4e677-3ebb-430b-bb5b-54a9fc4bcab6,2026-03-05 09:25:34
Budweiser,Imperial Stout,Session IPA,Cascade,W34/70 - Lager,Chocolate,60 IBU,7.8%,12.1°Blg,38af3427-ee3e-4931-9254-fe5273f2205d,2026-03-05 09:25:34
Heineken,Porter,Session IPA,Millennium,S04 - English Ale,Pilsner,25 IBU,4.5%,19.4°Blg,fd178397-06b5-4c0a-9ba9-c8890c9cb43e,2026-03-05 09:25:34
Budweiser,Porter,Sour Ale,Galaxy,S04 - English Ale,Chocolate,47 IBU,9.4%,18.2°Blg,da7ff9fe-d35d-47d0-a271-6fe3f1c70f50,2026-03-05 09:25:34
Guinness,Pilsner,Session IPA,Cascade,1056 - American Ale,Munich,25 IBU,9.6%,13.8°Blg,d936aad0-2d63-4948-b795-645e461918e5,2026-03-05 09:25:34
Carlsberg,Pilsner,Session IPA,Cascade,1056 - American Ale,Chocolate,44 IBU,4.6%,16.5°Blg,be11cf7d-6fdc-4bfe-8e1f-c9caae29b14c,2026-03-05 09:25:34
Guinness,Imperial Stout,Belgian Dubbel,Galaxy,1388 - Belgian Strong Ale,Chocolate,55 IBU,7.0%,13.5°Blg,69ed679f-0e42-4c6c-94dc-906a79f17e54,2026-03-05 09:25:34
Budweiser,Imperial Stout,Belgian Dubbel,Galaxy,S04 - English Ale,Victory,64 IBU,8.8%,20.0°Blg,a38330e3-9b34-4bfa-8db8-03b56e25d14e,2026-03-05 09:25:34
Brewdog,Lager,Sour Ale,Cascade,WLP001 - California Ale,Pilsner,50 IBU,9.6%,11.4°Blg,4e8bd73b-4662-4e51-a01d-46f89c3a7bca,2026-03-05 09:25:34
Heineken,Lager,Wheat Beer,Galaxy,S04 - English Ale,Chocolate,38 IBU,5.7%,19.1°Blg,53118437-82fb-48b8-9460-305e08e0ca3d,2026-03-05 09:25:34
Brewdog,Imperial Stout,Session IPA,Cascade,WLP001 - California Ale,Pilsner,49 IBU,4.5%,17.8°Blg,80797aee-0487-486a-a098-96841ec26536,2026-03-05 09:25:34
Budweiser,Pale Ale,Wheat Beer,Millennium,1056 - American Ale,Chocolate,35 IBU,8.1%,13.5°Blg,6ce62f33-3e60-4260-9089-cd6b1a521304,2026-03-05 09:25:34
Budweiser,Imperial Stout,Session IPA,Millennium,W34/70 - Lager,Munich,49 IBU,8.8%,13.1°Blg,76bd72d4-1b6d-4ba1-aef9-bcb0594a3ceb,2026-03-05 09:25:34
Carlsberg,Pilsner,Sour Ale,Galaxy,W34/70 - Lager,Chocolate,61 IBU,5.6%,11.2°Blg,1ffe0846-8e24-461c-8e65-8c03bbb367d4,2026-03-05 09:25:34
Carlsberg,Lager,Session IPA,Millennium,W34/70 - Lager,Pilsner,66 IBU,8.8%,13.9°Blg,5b7dc236-bb5b-4c75-8026-9035bf25d4b1,2026-03-05 09:25:34
Budweiser,Pale Ale,Sour Ale,Saaz,WLP001 - California Ale,Pilsner,30 IBU,8.2%,10.0°Blg,0476877f-1f2f-4e35-b660-0e640d65a6d2,2026-03-05 09:25:34
Brewdog,Lager,Sour Ale,Saaz,1056 - American Ale,Victory,27 IBU,8.8%,13.7°Blg,45de8497-226e-4174-9256-334d0a29473f,2026-03-05 09:25:34
Heineken,Porter,Strong Ale,Galaxy,1388 - Belgian Strong Ale,Munich,59 IBU,9.7%,15.2°Blg,0eb8b564-d1c4-468a-8963-2d3894051a75,2026-03-05 09:25:34
Brewdog,Pale Ale,Strong Ale,Millennium,1388 - Belgian Strong Ale,Caramel,20 IBU,7.5%,12.5°Blg,ce769115-a870-48df-b7af-46fbd16a327f,2026-03-05 09:25:34
Guinness,Pilsner,Wheat Beer,Mosaic,S04 - English Ale,Pilsner,37 IBU,4.7%,19.3°Blg,3cf8f9d5-046e-4f94-bca7-f8a5891276aa,2026-03-05 09:25:34
Budweiser,Pilsner,Session IPA,Cascade,S04 - English Ale,Munich,69 IBU,6.5%,14.4°Blg,2268e02a-f562-4c4c-acd8-f85b3862215a,2026-03-05 09:25:34
Heineken,Imperial Stout,Session IPA,Millennium,S04 - English Ale,Chocolate,20 IBU,5.4%,19.0°Blg,c6a11462-abaa-41d2-b583-434b2ea7b9dc,2026-03-05 09:25:34
Brewdog,Pale Ale,Sour Ale,Mosaic,W34/70 - Lager,Pilsner,38 IBU,7.0%,13.7°Blg,8f7af75a-237d-4cb1-b84d-8677087e67fa,2026-03-05 09:25:34
Heineken,Pilsner,Session IPA,Galaxy,WLP001 - California Ale,Chocolate,22 IBU,6.8%,16.7°Blg,0a451df0-1641-4717-9de9-730ebd77f8a0,2026-03-05 09:25:34
Carlsberg,Lager,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Chocolate,62 IBU,6.8%,15.5°Blg,3f75b47d-c7d6-43f3-860a-e4e25be4e3dc,2026-03-05 09:25:34
Brewdog,Pale Ale,Strong Ale,Millennium,WLP001 - California Ale,Victory,20 IBU,7.5%,10.8°Blg,7bd36fae-3d08-4691-866f-6369f308d8c0,2026-03-05 09:25:34
Brewdog,Imperial Stout,Strong Ale,Millennium,1056 - American Ale,Caramel,37 IBU,5.1%,17.3°Blg,1218f1e3-9afd-4b1f-bf4c-a3fdbc9c94fd,2026-03-05 09:25:34
Carlsberg,Porter,Sour Ale,Saaz,WLP001 - California Ale,Victory,35 IBU,9.5%,16.3°Blg,3c581496-e6c8-4f44-8457-296e74e6d518,2026-03-05 09:25:34
Brewdog,Pilsner,Sour Ale,Cascade,WLP001 - California Ale,Caramel,24 IBU,9.2%,13.3°Blg,e38bbf9d-5982-4bdf-9bd6-ec1a658a84a6,2026-03-05 09:25:34
Budweiser,Pilsner,Session IPA,Millennium,1056 - American Ale,Munich,57 IBU,9.3%,15.4°Blg,340b5395-a3c8-47fc-86fd-b3d668201543,2026-03-05 09:25:34
Carlsberg,Porter,Belgian Dubbel,Cascade,W34/70 - Lager,Pilsner,20 IBU,8.4%,10.8°Blg,852a4f85-b4f3-4750-a40f-27e11bdc1026,2026-03-05 09:25:34
Budweiser,Imperial Stout,Belgian Dubbel,Millennium,WLP001 - California Ale,Victory,31 IBU,6.5%,13.0°Blg,392cade2-ca02-4e72-b05e-d3bfb875a850,2026-03-05 09:25:34
Guinness,Porter,Strong Ale,Cascade,1056 - American Ale,Munich,57 IBU,8.5%,19.6°Blg,130e0109-590b-4d9d-b098-54c2451ab9fb,2026-03-05 09:25:34
Guinness,Porter,Wheat Beer,Millennium,W34/70 - Lager,Victory,49 IBU,9.5%,17.0°Blg,5def44f1-c783-4ba3-8e1d-9873ab870cf2,2026-03-05 09:25:34
Brewdog,Porter,Sour Ale,Cascade,1388 - Belgian Strong Ale,Munich,55 IBU,5.0%,16.6°Blg,e34b248b-4e08-46f8-860c-55e480baa0cd,2026-03-05 09:25:34
Brewdog,Pilsner,Belgian Dubbel,Millennium,W34/70 - Lager,Pilsner,32 IBU,4.8%,16.0°Blg,fda3d843-5e40-4b61-a494-1cbe212f2bdc,2026-03-05 09:25:34
Heineken,Lager,Session IPA,Cascade,W34/70 - Lager,Caramel,52 IBU,9.4%,17.1°Blg,520cf409-f57e-4329-b884-78b84c3dde45,2026-03-05 09:25:34
Guinness,Imperial Stout,Wheat Beer,Galaxy,1056 - American Ale,Victory,42 IBU,7.3%,18.6°Blg,a42e32cd-ad33-40e5-9853-7f77440fcec2,2026-03-05 09:25:34
Brewdog,Pilsner,Strong Ale,Mosaic,1056 - American Ale,Chocolate,70 IBU,7.4%,11.1°Blg,5f7427e6-0d8e-4b8b-ab1a-3b5b3d63a56f,2026-03-05 09:25:34
Guinness,Pilsner,Strong Ale,Saaz,W34/70 - Lager,Munich,62 IBU,9.3%,19.5°Blg,f0f90939-0b10-4a23-b180-e3bbf2a59190,2026-03-05 09:25:34
Guinness,Pilsner,Wheat Beer,Galaxy,1388 - Belgian Strong Ale,Victory,28 IBU,9.6%,19.2°Blg,1b08ce7c-b457-4a11-b21b-8a8b02f9ca74,2026-03-05 09:25:34
Guinness,Porter,Belgian Dubbel,Millennium,WLP001 - California Ale,Munich,66 IBU,5.2%,16.2°Blg,3208f6ce-15dd-4634-b7ca-1a2aa435b4e3,2026-03-05 09:25:34
Budweiser,Lager,Wheat Beer,Galaxy,W34/70 - Lager,Munich,30 IBU,7.0%,14.7°Blg,1143ad4d-67b7-4ac4-99cf-b4c7a877fe4a,2026-03-05 09:25:34
Heineken,Pilsner,Wheat Beer,Mosaic,1056 - American Ale,Caramel,34 IBU,8.8%,10.7°Blg,f82217e6-64db-45df-bb6b-6eaff54fbece,2026-03-05 09:25:34
Heineken,Porter,Strong Ale,Galaxy,1056 - American Ale,Chocolate,20 IBU,7.0%,11.5°Blg,95fdf4a4-7c06-421a-a4d6-11a7f6e5265c,2026-03-05 09:25:34
Heineken,Lager,Belgian Dubbel,Millennium,1056 - American Ale,Pilsner,46 IBU,8.5%,16.8°Blg,13378e00-2a32-4e82-80b9-b44720a54b8f,2026-03-05 09:25:34
Budweiser,Pilsner,Belgian Dubbel,Mosaic,W34/70 - Lager,Caramel,46 IBU,9.6%,14.7°Blg,9eef7856-c95b-4319-b823-6f560d04e7e9,2026-03-05 09:25:34
Budweiser,Pilsner,Belgian Dubbel,Mosaic,1056 - American Ale,Victory,23 IBU,5.2%,14.7°Blg,e5d2c1e9-ce6b-4ab3-a589-af57cae3ad0d,2026-03-05 09:25:34
Carlsberg,Pale Ale,Wheat Beer,Millennium,1056 - American Ale,Caramel,31 IBU,5.8%,12.1°Blg,050cc715-24e6-404e-a848-9daf14b687f0,2026-03-05 09:25:34
Heineken,Imperial Stout,Belgian Dubbel,Galaxy,WLP001 - California Ale,Chocolate,63 IBU,9.7%,11.5°Blg,6c0fd073-647f-47c2-9904-1bbaa8ec5963,2026-03-05 09:25:34
Brewdog,Porter,Belgian Dubbel,Galaxy,S04 - English Ale,Chocolate,27 IBU,8.4%,14.2°Blg,f28ee07f-02c1-41b2-9191-ea0cb685ef71,2026-03-05 09:25:34
Budweiser,Porter,Strong Ale,Millennium,1388 - Belgian Strong Ale,Caramel,41 IBU,5.7%,11.3°Blg,6865a5aa-1e70-4242-8b56-80a2ef819c7d,2026-03-05 09:25:34
Brewdog,Pilsner,Strong Ale,Galaxy,WLP001 - California Ale,Munich,37 IBU,4.6%,14.0°Blg,a93beaed-599b-48b1-9e6a-56bd35f1bd35,2026-03-05 09:25:34
Guinness,Porter,Strong Ale,Saaz,WLP001 - California Ale,Pilsner,43 IBU,9.6%,10.2°Blg,c4b51a59-e3d0-4964-b92b-c4a405f23e62,2026-03-05 09:25:34
Guinness,Pilsner,Sour Ale,Millennium,S04 - English Ale,Chocolate,21 IBU,8.3%,16.1°Blg,8f288bae-da09-42c7-ae48-9c33a4bab395,2026-03-05 09:25:34
Guinness,Pale Ale,Session IPA,Saaz,1388 - Belgian Strong Ale,Victory,22 IBU,8.2%,18.2°Blg,ff3e662b-c8a1-4d59-a993-58b8281f90a8,2026-03-05 09:25:34
